fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SHT-31 [Grados celcius (°C)],SHT-31 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-11-07T14:04:05,2025-11-07 14:04:05,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.09,3.0,0.0,0.0,4997.0,1.0,26.4,38.6,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586451, 18586452, 18586453, 18586454, 18586455, 18586456, 18586457, 18586458, 18586459, 18586460, 18586461, 18586462, 18586463, 18586464, 18586465, 18586466, 18586467, 18586468, 18586469"
2025-11-07T14:04:02,2025-11-07 14:04:02,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.064,3.0,0.0,0.0,4996.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586415, 18586416, 18586417, 18586418, 18586419, 18586420, 18586421, 18586422, 18586423, 18586424, 18586425, 18586426, 18586427, 18586428, 18586429, 18586430, 18586431, 18586432, 18586433"
2025-11-07T14:03:59,2025-11-07 14:03:59,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.032,3.0,0.0,0.0,4995.0,1.0,26.4,38.6,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586379, 18586380, 18586381, 18586382, 18586383, 18586384, 18586385, 18586386, 18586387, 18586388, 18586389, 18586390, 18586391, 18586392, 18586393, 18586394, 18586395, 18586396, 18586397"
2025-11-07T14:03:56,2025-11-07 14:03:56,Sin sesión,,,,18,HIRIPRO-03,,33.5,3.12,3.0,0.0,0.0,4994.0,1.0,26.4,38.7,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586311, 18586312, 18586313, 18586314, 18586315, 18586316, 18586317, 18586318, 18586319, 18586320, 18586321, 18586322, 18586323, 18586324, 18586325, 18586326, 18586327, 18586328, 18586329"
2025-11-07T14:03:53,2025-11-07 14:03:53,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.061,3.0,0.0,0.0,4993.0,1.0,26.4,38.6,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586275, 18586276, 18586277, 18586278, 18586279, 18586280, 18586281, 18586282, 18586283, 18586284, 18586285, 18586286, 18586287, 18586288, 18586289, 18586290, 18586291, 18586292, 18586293"
2025-11-07T14:03:50,2025-11-07 14:03:50,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.937,3.0,0.0,0.0,4992.0,1.0,26.4,38.6,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586239, 18586240, 18586241, 18586242, 18586243, 18586244, 18586245, 18586246, 18586247, 18586248, 18586249, 18586250, 18586251, 18586252, 18586253, 18586254, 18586255, 18586256, 18586257"
2025-11-07T14:03:46,2025-11-07 14:03:46,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.023,3.0,0.0,0.0,4991.0,1.0,26.4,38.4,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586203, 18586204, 18586205, 18586206, 18586207, 18586208, 18586209, 18586210, 18586211, 18586212, 18586213, 18586214, 18586215, 18586216, 18586217, 18586218, 18586219, 18586220, 18586221"
2025-11-07T14:03:44,2025-11-07 14:03:44,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.003,3.0,0.0,0.0,4990.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586167, 18586168, 18586169, 18586170, 18586171, 18586172, 18586173, 18586174, 18586175, 18586176, 18586177, 18586178, 18586179, 18586180, 18586181, 18586182, 18586183, 18586184, 18586185"
2025-11-07T14:03:40,2025-11-07 14:03:40,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.049,3.0,0.0,0.0,4989.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586131, 18586132, 18586133, 18586134, 18586135, 18586136, 18586137, 18586138, 18586139, 18586140, 18586141, 18586142, 18586143, 18586144, 18586145, 18586146, 18586147, 18586148, 18586149"
2025-11-07T14:03:37,2025-11-07 14:03:37,Sin sesión,,,,18,HIRIPRO-03,,33.5,2.965,3.0,0.0,0.0,4988.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586095, 18586096, 18586097, 18586098, 18586099, 18586100, 18586101, 18586102, 18586103, 18586104, 18586105, 18586106, 18586107, 18586108, 18586109, 18586110, 18586111, 18586112, 18586113"
2025-11-07T14:03:34,2025-11-07 14:03:34,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.945,3.0,0.0,0.0,4987.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586059, 18586060, 18586061, 18586062, 18586063, 18586064, 18586065, 18586066, 18586067, 18586068, 18586069, 18586070, 18586071, 18586072, 18586073, 18586074, 18586075, 18586076, 18586077"
2025-11-07T14:03:31,2025-11-07 14:03:31,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.942,3.0,0.0,0.0,4986.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18586023, 18586024, 18586025, 18586026, 18586027, 18586028, 18586029, 18586030, 18586031, 18586032, 18586033, 18586034, 18586035, 18586036, 18586037, 18586038, 18586039, 18586040, 18586041"
2025-11-07T14:03:28,2025-11-07 14:03:28,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.949,3.0,0.0,0.0,4985.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585987, 18585988, 18585989, 18585990, 18585991, 18585992, 18585993, 18585994, 18585995, 18585996, 18585997, 18585998, 18585999, 18586000, 18586001, 18586002, 18586003, 18586004, 18586005"
2025-11-07T14:03:25,2025-11-07 14:03:25,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.949,3.0,0.0,0.0,4984.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585951, 18585952, 18585953, 18585954, 18585955, 18585956, 18585957, 18585958, 18585959, 18585960, 18585961, 18585962, 18585963, 18585964, 18585965, 18585966, 18585967, 18585968, 18585969"
2025-11-07T14:03:22,2025-11-07 14:03:22,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.016,3.0,0.0,0.0,4983.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585907, 18585908, 18585909, 18585910, 18585911, 18585912, 18585913, 18585914, 18585915, 18585916, 18585917, 18585918, 18585919, 18585920, 18585921, 18585922, 18585923, 18585924, 18585925"
2025-11-07T14:03:20,2025-11-07 14:03:20,Sin sesión,,,,18,HIRIPRO-03,,33.5,3.016,3.0,0.0,0.0,4982.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585871, 18585872, 18585873, 18585874, 18585875, 18585876, 18585877, 18585878, 18585879, 18585880, 18585881, 18585882, 18585883, 18585884, 18585885, 18585886, 18585887, 18585888, 18585889"
2025-11-07T14:03:16,2025-11-07 14:03:16,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.997,3.0,0.0,0.0,4981.0,1.0,26.4,38.6,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585835, 18585836, 18585837, 18585838, 18585839, 18585840, 18585841, 18585842, 18585843, 18585844, 18585845, 18585846, 18585847, 18585848, 18585849, 18585850, 18585851, 18585852, 18585853"
2025-11-07T14:03:13,2025-11-07 14:03:13,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.997,3.0,0.0,0.0,4980.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585799, 18585800, 18585801, 18585802, 18585803, 18585804, 18585805, 18585806, 18585807, 18585808, 18585809, 18585810, 18585811, 18585812, 18585813, 18585814, 18585815, 18585816, 18585817"
2025-11-07T14:03:11,2025-11-07 14:03:11,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.993,3.0,0.0,0.0,4979.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585763, 18585764, 18585765, 18585766, 18585767, 18585768, 18585769, 18585770, 18585771, 18585772, 18585773, 18585774, 18585775, 18585776, 18585777, 18585778, 18585779, 18585780, 18585781"
2025-11-07T14:03:07,2025-11-07 14:03:07,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.092,3.0,0.0,0.0,4978.0,1.0,26.5,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585727, 18585728, 18585729, 18585730, 18585731, 18585732, 18585733, 18585734, 18585735, 18585736, 18585737, 18585738, 18585739, 18585740, 18585741, 18585742, 18585743, 18585744, 18585745"
2025-11-07T14:03:04,2025-11-07 14:03:04,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.999,3.0,0.0,0.0,4977.0,1.0,26.4,38.6,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585691, 18585692, 18585693, 18585694, 18585695, 18585696, 18585697, 18585698, 18585699, 18585700, 18585701, 18585702, 18585703, 18585704, 18585705, 18585706, 18585707, 18585708, 18585709"
2025-11-07T14:03:01,2025-11-07 14:03:01,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.986,3.0,0.0,0.0,4976.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585655, 18585656, 18585657, 18585658, 18585659, 18585660, 18585661, 18585662, 18585663, 18585664, 18585665, 18585666, 18585667, 18585668, 18585669, 18585670, 18585671, 18585672, 18585673"
2025-11-07T14:02:58,2025-11-07 14:02:58,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.956,3.0,0.0,0.0,4975.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585619, 18585620, 18585621, 18585622, 18585623, 18585624, 18585625, 18585626, 18585627, 18585628, 18585629, 18585630, 18585631, 18585632, 18585633, 18585634, 18585635, 18585636, 18585637"
2025-11-07T14:02:54,2025-11-07 14:02:54,Sin sesión,,,,18,HIRIPRO-03,,33.75,2.993,3.0,0.0,0.0,4974.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585583, 18585584, 18585585, 18585586, 18585587, 18585588, 18585589, 18585590, 18585591, 18585592, 18585593, 18585594, 18585595, 18585596, 18585597, 18585598, 18585599, 18585600, 18585601"
2025-11-07T14:02:51,2025-11-07 14:02:51,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.088,3.0,0.0,0.0,4973.0,1.0,26.4,38.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,"18585547, 18585548, 18585549, 18585550, 18585551, 18585552, 18585553, 18585554, 18585555, 18585556, 18585557, 18585558, 18585559, 18585560, 18585561, 18585562, 18585563, 18585564, 18585565"
2025-11-07T14:02:48,2025-11-07 14:02:48,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.161,3.0,0.0,0.0,4972.0,1.0,26.4,38.5,0.0,0.0,0.0,31.72,34.59,31.0,0.0,0.0,0.0,0.0,"18585511, 18585512, 18585513, 18585514, 18585515, 18585516, 18585517, 18585518, 18585519, 18585520, 18585521, 18585522, 18585523, 18585524, 18585525, 18585526, 18585527, 18585528, 18585529"
2025-11-07T14:02:45,2025-11-07 14:02:45,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.117,3.0,0.0,0.0,4971.0,1.0,26.4,38.6,0.0,0.0,0.0,31.72,34.6,31.0,0.0,0.0,0.0,0.0,"18585475, 18585476, 18585477, 18585478, 18585479, 18585480, 18585481, 18585482, 18585483, 18585484, 18585485, 18585486, 18585487, 18585488, 18585489, 18585490, 18585491, 18585492, 18585493"
2025-11-07T14:02:43,2025-11-07 14:02:43,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.125,3.0,0.0,0.0,4970.0,1.0,26.4,38.6,0.0,0.0,0.0,31.72,34.63,31.0,0.0,0.0,0.0,0.0,"18585439, 18585440, 18585441, 18585442, 18585443, 18585444, 18585445, 18585446, 18585447, 18585448, 18585449, 18585450, 18585451, 18585452, 18585453, 18585454, 18585455, 18585456, 18585457"
2025-11-07T14:02:39,2025-11-07 14:02:39,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.142,3.0,0.0,0.0,4969.0,1.0,26.4,38.6,0.0,0.0,0.0,31.73,34.58,31.0,0.0,0.0,0.0,0.0,"18585403, 18585404, 18585405, 18585406, 18585407, 18585408, 18585409, 18585410, 18585411, 18585412, 18585413, 18585414, 18585415, 18585416, 18585417, 18585418, 18585419, 18585420, 18585421"
2025-11-07T14:02:36,2025-11-07 14:02:36,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.139,3.0,0.0,0.0,4968.0,1.0,26.4,38.4,0.0,0.0,0.0,31.72,34.62,31.0,0.0,0.0,0.0,0.0,"18585344, 18585345, 18585346, 18585347, 18585348, 18585349, 18585350, 18585351, 18585352, 18585353, 18585354, 18585355, 18585356, 18585357, 18585358, 18585359, 18585360, 18585361, 18585362"
2025-11-07T14:02:33,2025-11-07 14:02:33,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.155,3.0,0.0,0.0,4967.0,1.0,26.4,38.5,0.0,0.0,0.0,31.69,34.62,31.0,0.0,0.0,0.0,0.0,"18585308, 18585309, 18585310, 18585311, 18585312, 18585313, 18585314, 18585315, 18585316, 18585317, 18585318, 18585319, 18585320, 18585321, 18585322, 18585323, 18585324, 18585325, 18585326"
2025-11-07T14:02:30,2025-11-07 14:02:30,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.132,3.0,0.0,0.0,4966.0,1.0,26.4,38.6,0.0,0.0,0.0,31.7,34.57,31.0,0.0,0.0,0.0,0.0,"18585272, 18585273, 18585274, 18585275, 18585276, 18585277, 18585278, 18585279, 18585280, 18585281, 18585282, 18585283, 18585284, 18585285, 18585286, 18585287, 18585288, 18585289, 18585290"
2025-11-07T14:02:27,2025-11-07 14:02:27,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.15,3.0,0.0,0.0,4965.0,1.0,26.4,38.5,0.0,0.0,0.0,31.72,34.53,31.0,0.0,0.0,0.0,0.0,"18585236, 18585237, 18585238, 18585239, 18585240, 18585241, 18585242, 18585243, 18585244, 18585245, 18585246, 18585247, 18585248, 18585249, 18585250, 18585251, 18585252, 18585253, 18585254"
2025-11-07T14:02:24,2025-11-07 14:02:24,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.133,3.0,0.0,0.0,4964.0,1.0,26.4,38.4,0.0,0.0,0.0,31.7,34.54,31.0,0.0,0.0,0.0,0.0,"18585136, 18585137, 18585138, 18585139, 18585140, 18585141, 18585142, 18585143, 18585144, 18585145, 18585146, 18585147, 18585148, 18585149, 18585150, 18585151, 18585152, 18585153, 18585154"
2025-11-07T14:02:21,2025-11-07 14:02:21,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.137,3.0,0.0,0.0,4963.0,1.0,26.4,38.6,0.0,0.0,0.0,31.67,34.61,31.0,0.0,0.0,0.0,0.0,"18585100, 18585101, 18585102, 18585103, 18585104, 18585105, 18585106, 18585107, 18585108, 18585109, 18585110, 18585111, 18585112, 18585113, 18585114, 18585115, 18585116, 18585117, 18585118"
2025-11-07T14:02:18,2025-11-07 14:02:18,Sin sesión,,,,18,HIRIPRO-03,,33.75,3.127,,0.0,0.0,,,26.4,38.5,0.0,0.0,0.0,,,31.0,0.0,0.0,0.0,0.0,"18585064, 18585065, 18585066, 18585067, 18585068, 18585069, 18585070, 18585071, 18585072, 18585073, 18585074, 18585075, 18585076, 18585077"
